fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.d162f269bc5fb7da85df81f999944b5d,02880940,bowl,"0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Holy Grail,
3dw.4b32d2c623b54dd4fe296ad57d60d898,02880940,bowl,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",bowl,
3dw.afb6bf20c56e86f3d8fdbcba78c84028,02880940,bowl,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",bowl,
3dw.c8a4719150446e84664b3b9b23ddfcbc,02880940,bowl,"0.0\,0.0\,1.0","0.70710677\,0.70710677\,0.0",bowl,
3dw.be8a2f8460a963426a6acc5f155f864,02880940,bowl,"0.0\,0.0\,1.0","-0.70710677\,0.70710677\,0.0",Noodle bowl,
3dw.e3d4d57aea714a88669ff09d7001bab6,02880940,bowl,"0.0\,0.0\,1.0","-0.7071067\,-0.7071067\,0.0","Ring Bowl 6""x4""",
3dw.f2ef5e5b49f2bb8340dfb1e6c8f5a333,02880940,bowl,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",The Glass bowl,
3dw.a73d531b90965199e5f6d587dbc348b5,02880940,bowl,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Soup Bowl,
3dw.d5b3fb99c8084a6c5430c0f7a585e679,02880940,bowl,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",shallow bowl,
3dw.5019f979a6a360963a5e6305a3a7adee,02880940,bowl,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",KARE 30346 Bowl Pepples Round (Schale Pepples Round),
3dw.b5d81a5bbbb8efe7c785f06f424b9d06,02880940,bowl,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Bowl,
3dw.2a1e9b5c0cead676b8183a4a81361b94,02880940,bowl,"0.0\,0.0\,1.0","-0.7071067\,-0.7071067\,0.0",Glass Bowl,
3dw.9ea66797afeb86196ea1c514a0de6d2d,"02880940,03957315","bowl,planter","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Fiberglass Bowl Planter 34x17,
3dw.7995c6a5838e12ed447eea2e92abe28f,02880940,bowl,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Skate Bowl,
3dw.1f910faf81555f8e664b3b9b23ddfcbc,02880940,bowl,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",bowl,
3dw.2d2c419136447fe667964ba700cd97f5,02880940,bowl,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Cereal Bowl,
3dw.ae5c7d8a453d3ef736b0f2a1430e993a,02880940,bowl,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",pot bowl 10-24,
3dw.e30e5cbc54a62b023c143af07c12991a,02880940,bowl,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Big bowl,
3dw.1b4d7803a3298f8477bdcb8816a3fac9,02880940,bowl,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Bowl,
3dw.538db91266f2829bc0f7e0e05bae6131,02880940,bowl,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Plate Or Bowl,
3dw.e16e27d3670853b12d4e6b2984840098,02880940,bowl,"0.0\,0.0\,1.0","0.9243739\,-0.38148764\,0.0",Fruit Bowl,
3dw.5f2ef71aa9b94edbb84959963148f2a2,02880940,bowl,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",A Bowl,
3dw.4eefe941048189bdb8046e84ebdc62d2,02880940,bowl,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Glass Bowl,
3dw.53f5240e1e82c96e2d20e9f11baa5f8f,02880940,bowl,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Bowl,
3dw.a98b76254bcd32c05481b689f582aa44,02880940,bowl,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",wicker bowl,
3dw.6118da3aa071921b664b3b9b23ddfcbc,02880940,bowl,"0.0\,0.0\,1.0","0.0\,1.0\,0.0","bowl, dish, prato, centro de mesa",
3dw.8d1f575e9223b28b8183a4a81361b94,02880940,bowl,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Bowl,
3dw.4017528ab5816338664b3b9b23ddfcbc,02880940,bowl,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0","wooden bowl, bowl de madeira, enfeites, decoration",
3dw.e3095ecacc36080cb398a1cfd1079875,02880940,bowl,"0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",bowl,
3dw.b941ca9770b59c3918a27ff49f2f297f,02880940,bowl,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",brick bowl with water in it,
3dw.6930c4d2e7e880b2e20e92c5b8147e4a,02880940,bowl,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Giant Soup Bowl,
3dw.b5d1f064841b476dba5342d638d0c267,02880940,bowl,"0.0\,0.0\,1.0","1.0\,0.0\,0.0","enfeite, bowl, tigela",
3dw.b65cbede8f483d51f7de4d28691515e1,02880940,bowl,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Fish Bowl,
3dw.519f07b4ecb0b82ed82a7d8f544ae151,02880940,bowl,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",A Bowl,
3dw.fa23aa60ec51c8e4c40fe5637f0a27e1,02880940,bowl,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Silver Bowl,
3dw.530c2d8f55f9e9e8ce364511e87f52b0,02880940,bowl,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Clay Bowl,
3dw.817221e45b63cef62f74bdafe5239fba,02880940,bowl,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",umm the tittle bowl,
3dw.4227b58665eadcefc0dc3ed657ab97f0,02880940,bowl,"0.0\,0.0\,1.0","0.70710677\,0.70710677\,0.0",bowl,
3dw.429a622eac559887bbe43d356df0e955,02880940,bowl,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",bowl,
3dw.a1d26a16a0caa78243f1c519d66bb167,02880940,bowl,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Wooden Bowl,
3dw.baa4d6ca9521a55b51d6f7c8e810987e,02880940,bowl,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Dog/Cat Feeding Bowl,
3dw.a2841256fc6fd90da518b93bb7233de6,"02880940,03957315,03991062","bowl,planter,pot,flowerpot","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Concrete bowl planter 36 in,
3dw.6a772d12b98ab61dc26651d9d35b77ca,02880940,bowl,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Bowl,
3dw.7d7bdea515818eb844638317e9e4ff18,02880940,bowl,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Ceramic Water Bowl,
3dw.1fbb9f70d081630e638b4be15b07b442,02880940,bowl,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Glass Bowl,
