fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.7aa18769bd5d996934d6aa31914c287d,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",piano,
3dw.d31d78811a2028e7d0683b3f1eb1a170,"03452741,03086457,03928116","grand piano,grand,concert grand,concert piano,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Concert Modern Grand,
3dw.36b6209b6450a35993680c5a9a367b4a,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",piano,
3dw.7387007f9b6d551cab2c39e7de6e100e,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",roland grand piano,
3dw.8ffd503645f31d6115ed47584b7a4537,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Piano,
3dw.b36576fa2483c97a3c81f7197f981187,"03452741,03086457,03928116","grand piano,grand,concert grand,concert piano,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","-0.7071067\,-0.7071067\,0.0",Steinway Concert Grand Piano,
3dw.7a7f23b15bad26326753813b2a3a4093,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Steinway Piano,
3dw.1b76644af9341db74a630b59d0e937b5,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Roland HP-103 Digital Piano,
3dw.a9ae9e2b1e80fed6a519a2fd2539c0b6,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Grand Piano,
3dw.8e3923a40b3889e532f775d262a68ce9,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Grand Piano (Yamaha C6),
3dw.17c154783360a7126f2cdf5afa9a3cb0,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Grand Piano,
3dw.438f64dd9ff80bfddd5efa4c0e7932e,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",piano de pared,
3dw.6142342e876a0f6f4b695ac31691771f,"03452741,03928116,03086457","grand piano,grand,piano,pianoforte,forte-piano,concert grand,concert piano","0.0\,0.0\,0.9999999","0.9999999\,0.0\,0.0",Bosendorfer Grand piano (highly detailed),
3dw.9de441eb54ec578a5b39a37797d4a0c4,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Grand Piano,
3dw.4b108a9725e4d514f787be2ffd2fc6c5,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Yamaha Clavinova - CVP 509,
3dw.3e7cc9b8333865239ff9560d055ab12,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",GRAND PIANO,
3dw.b4c3484639d15d24d6cfdd2c4c6de262,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","1.0\,0.0\,0.0",PianoForte Più Dettagliato - YAMAHA,
3dw.4a969cd6fc3f2c0a834096795cc3cf10,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",piano de cola doble,
3dw.8b987a81642f3cbf195d81040cc60,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Black Grand Piano,
3dw.1f7301bb64526ce9d4cdf759998ef5c2,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","1.0\,0.0\,0.0",piano,
3dw.336e206fa25555adf4e0e15368c84346,"03452741,03928116,03086457","grand piano,grand,piano,pianoforte,forte-piano,concert grand,concert piano","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",STEINWAY & SONG,
3dw.7da48dc86606fdec616c08e4715af963,"03452741,03928116","grand piano,grand,piano,pianoforte,forte-piano","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Black Grand Piano with Piano Bench,
