fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.bcf57a7cbbe77f2e41567ce9c420c236,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Low KB Laptop,
3dw.62818ccc8dd6a3ecb300959c6f62c5f9,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",-laptop-   acer   -aspire 5516 series,
3dw.13f5cbc78856f977927930e64238782e,03642806,"laptop,laptop computer","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Acer Aspire One D250 10.1,
3dw.d88e4093a73064b6b44d9812f259e403,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",laptop,
3dw.5ea74fdff0f69a60546d7b6431984ed4,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","1.0\,0.0\,0.0",dell laptop (2009),
3dw.afa49e97861c45e5e738f481f8560d58,03642806,"laptop,laptop computer","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",MacBook Pro Ergo,
3dw.b28638f8c153b9333639bdeac6c4cb9a,03642806,"laptop,laptop computer","0.0\,0.0\,0.9999999","0.0\,-0.9999999\,0.0",pc portable ordinnateur,
3dw.773e395af8222f5a7ade0e7a3afdc8,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Mac,
3dw.fd54faba3bd95b6d6d59d46ccb8deb56,03642806,"laptop,laptop computer","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Compaq Laptop / Notebook (Presario CQ60 Series),
3dw.1d1947a3104bdbf4752cca7e96f0bf86,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",dell,
3dw.80f23c80d8d050db169ad157eae2079f,03642806,"laptop,laptop computer","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Laptop,
3dw.490245e63baf78fb1bf5877a865437f7,03642806,"laptop,laptop computer","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",HP Pavillion g series Laptpop Computer,
3dw.dda1832a36858f06ea791b47ef8b531a,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Dell Inspiron|1501,
3dw.74eeef3fb670363550d5454e56d54b19,03642806,"laptop,laptop computer","0.0\,0.0\,0.9999999","0.0\,-0.9999999\,0.0",Notebook Asus Z53Ka,
3dw.c012da029408fb8d498c10f665c444af,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Wii U Laptop,
3dw.7d2718656efb3920d1954a7ac233ac80,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Laptop,
3dw.32ab7469a9c4bb584ae6254ab33d9f52,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,1.0\,0.0",laptop hp ProBook 4520s,
3dw.8e38d4d1f849f024296462783ef76d22,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",storm xxz,
3dw.a66e02f0effed39f4145b5f47fac09a5,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",core i7 laptop,
3dw.9e901676eeb65f352b1c9d869bc37167,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Laptop1,
3dw.21e03f21a8724ab5bfa1d058f8ea2f0a,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","1.0\,0.0\,0.0",laptop,
3dw.6ab94ae2ac08a1ff100b1bd8b508fdbe,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,1.0\,0.0",simple Laptop PC,
3dw.39b54fd684a4ed3e6f0a9a10dc885e17,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Laptop,
3dw.cacb3a7908b0bde4478a2ccf0e4d84b2,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",laptop,
3dw.6170c9238fb2b5da2786f83874f709b7,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",laptop,
3dw.53bdcb3c0b28a51b580ee4476b0b0ff,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Notebook,
3dw.9c6176af3ee3918d6140d56bf601ecf2,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Compaq Presario Laptop,
3dw.40e0263822860cc5d69e26904fa68e7f,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Mein Laptop ""Hugo""",
3dw.5430ba1b4995af02717dccfa4b0eec5a,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","-1.0\,2.9472893E-16\,0.0",HP laptop,
3dw.a9aaa5daad084d18cb5b7dfc5966f56d,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,1.0\,0.0",HP Elitebook 2530p,
3dw.97e94d800fd6dc07dbaa6d42a4980930,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",MacBook,
3dw.4bacb1694e86005afb6e846333373df8,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Laptop,
3dw.a874a1d28852062ec2743f037f439af3,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",ROY's IBook G4,
3dw.5be7aff08cd8dc37253cd18ba2e1c61e,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","1.0\,0.0\,0.0",HP - Computer,
3dw.67387cc47a39a4b1cd4fb35969ac8028,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Windows 8 laptop,
3dw.9980e8f99eb0098bc6b48dee64de8434,03642806,"laptop,laptop computer","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Computer,
3dw.d3606fa80e46f834562d7644f5df59b3,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Laptop,
3dw.e0cc767bf10134509fd6a63b3b6f6cd4,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",laptop,
3dw.8e13c7ff206a424fd52bc338a86e79b1,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,1.0\,0.0",laptop,
3dw.dafca3237829fef9f6fef4a0ba2e7186,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Jordan's Laptop,
3dw.928c86eabc0be624c2bf2dcc31ba1713,"03642806,04152593","laptop,laptop computer,screen,CRT screen","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Sattelite Laptop by toshiba,
3dw.6e728e12c4b4dcf26479a182158bae5,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","-3.559016E-16\,-1.0\,0.0",pear book,
3dw.9e5daedde75196487548281e465c9303,03642806,"laptop,laptop computer","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",aBook,
3dw.8834560018510194d8caaf6298f89d14,03642806,"laptop,laptop computer","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Dell laptop,
3dw.e1773be8392c5fc4f7d4d3ced798ad90,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",FishBook Air,
3dw.80523db48cdfd058b9e4d514e1e82b2b,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",ONAK 17inch Gaming Laptop,
3dw.1d20a8518db7e689f0b97bc9b1844ffd,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Laptop HP Compaq 8510w,
3dw.d4a1b5ef035650a51021cd55d164c0ed,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Apple MacBook,
3dw.a01beb9be51756f3a507c96c993b141e,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Toshiba Satellite A305 Laptop,
3dw.f4c6dec2587420aaf92e5f8fe21ceb0,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","1.0\,0.0\,0.0",TOSHIBA Laptop,
3dw.67e882442eb4c03255e8ddeaf1791474,03642806,"laptop,laptop computer","0.0\,0.0\,1.0","1.0\,0.0\,0.0",hp laptop 2,
