fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.e3a0391e9fdb7671fdb7801f07fef3bd,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",bathtub boat,
3dw.19da369ff1db9ecd670204dee97dc037,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Freestanding Bathtub,
3dw.f9fe136c1738dcb1ec3cc26553cfa06b,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Villeroy & Boch Oberon 190x90cm,
3dw.dd49561080df1a3f798df87163b1956c,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Toto Nexus Bath Tub,
3dw.beafc45419f70db3252e0775cff1c394,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",bathtub,
3dw.a0c19e3a7fddb5733178fd967888865d,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Banheira Planíssima Duo 200x100 com painel da ASD,
3dw.69f95bd359cd47d0448cbcbac44a38bf,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","K-1219-RA Hourglass™ 32 bath with integral apron, tile flange and right-hand drain",
3dw.6458583a168aa52af42a90fe4baf4591,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Standard white tub 32'' wide 64'' long,
3dw.8e1de9c946615fbc6f893b5bc716a3fa,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",bath tub,
3dw.25164b395b98da1ebe72274d9d6b1d8a,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Bath,
3dw.a1c617c1cdc5553b3af30a3946d92feb,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Victoria and Albert Shropshire Bathtub,
3dw.8fe4014c96a06f2a57ed847bfc43a483,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Bathtub,
3dw.e37fc3b3ec688a44a451f23dc98be5f0,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Jacuzzi - Hot Tub,
3dw.e456b80ce2d41953ccd0340812259a39,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",IP 6861 Orona 190x90,
3dw.c52b603a212365a4670204dee97dc037,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Freestanding Bathtub,
3dw.ff6b4c0016394ba83321831d2245cf06,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",K-1142-R 6036 Bath with flange and right-hand drain,
3dw.68970c4f57bb44167d54ec3c8e01d52e,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","-0.7071067\,-0.7071067\,0.0",Whirlpool Plash W0809,
3dw.e203fafb218840443321831d2245cf06,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","1.0\,0.0\,0.0",K-712-G0 Iron Works® BubbleMassage™ 5.5' bath with White jet color,
3dw.c4c3e4b9223ac6b71c17aef130ed6213,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",IP2013.09 145x145x48,
3dw.4a7d4186a966d777e49bb55b21b2d30a,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Simple bathtub,
3dw.9f55d5b55085bd9a5e7c3700a257e43e,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Bain Ultra Origami Bath tub,
3dw.5b7d8d0f5c9ac09a5a4742c0584c3335,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Outdoor spa,
3dw.b3af478264146f6ad9b53420a5458c53,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",SenSe bad Bath,
3dw.e1133d232c5fd7993321831d2245cf06,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",K-1800 Abrazo™ freestanding bath,
3dw.47f169c6aeebd2665f9b40f981270a7b,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Banheira Oásis 130x130,
3dw.841e9b3d40aacec23d89f1ada385db86,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",K-1259-R Mariposa® 6' bath with integral tile flange and right-hand drain,
3dw.9458bf8670645df33321831d2245cf06,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",K-723-G0 Memoirs® 5' BubbleMassage™ baths with left-hand drain,
3dw.ab48dc1b65a3af0a3321831d2245cf06,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",K-1454 Portrait® 5.5' bath,
3dw.4aef9fc6633010a927b4493ee0c4db3f,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","K-1219-LA Hourglass™ 32 bath with integral apron, tile flange and left-hand drain",
3dw.7ec638ee1fa35cbc125fa9990176f0d5,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Waters Baths - Stream Freestanding Bath - 1700mm,
3dw.a1d69eef3e42da23321831d2245cf06,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",K-1417 Memoirs® 6' bath,
3dw.cca20dbad3faf4343321831d2245cf06,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",K-711 Iron Works® bath,
3dw.9b55067f02fd4a80ff2ce0138c86aa24,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",Tub-Wanne freistehend,
3dw.aea6cef49fd3a6ab3af30a3946d92feb,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Victoria and Albert Cheshire Bathtub,
3dw.66bf814e881c1c1a51c83dffb1e07a0e,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Bathtub rounded edges,
3dw.f7233d47ac57e17f125fa9990176f0d5,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Waters Baths - Willow Freestanding Bath - 1690mm,
3dw.b6ad2af249e6f779df87b9c01eb0d775,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",bathtube,
3dw.30518996c975c64bb0c867f4bb42a876,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Freestanding bathtub,
3dw.6a6fed877d517549b12da0b74652c93d,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","1.0\,0.0\,0.0",bañera,
3dw.ceba3a37ceb3f3cf798df87163b1956c,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Toto Bathtub,
3dw.e90b251f9f026ab36b354c7301136f53,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Old Bath Tub,
3dw.e1315ed591ae2c6af6a9cd46986959f7,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Bath Tub,
3dw.ae1a11d1ca89ba26e863737836cd53b4,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Bañera (Empire Bathtub of KB),
3dw.cdf47d95ba14768d48ad5e70a514c4da,02808440,"bathtub,bathing tub,bath,tub","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",K-1239 Mariposa® 5' whirlpool with reversible drain,
