fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.3bf437403138e6c9aa669fbe8e7a7c4d,"03237340,03337140","dresser,file,file cabinet,filing cabinet","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",File Cabinet 1950x1200x450 (rolling doors),
3dw.13d5f9d6a7464e39f0f01f1432a517c3,"03237340,03337140","dresser,file,file cabinet,filing cabinet","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Four drawer Wooden cabinet,
3dw.30ad23a8f6a3a4479725f8348364f5a8,"03237340,03337140","dresser,file,file cabinet,filing cabinet","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Wooden file cabinet,
3dw.4427e5eac495c14e40a7c7e360f68f9b,"03237340,03337140","dresser,file,file cabinet,filing cabinet","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",HON Filing Cabinet,
3dw.bbc516fd63703eee9dfa717f86ba8028,"03237340,03337140","dresser,file,file cabinet,filing cabinet","0.0\,0.0\,1.0","1.0\,0.0\,0.0",AndersonHickey four drawer file cabinet,
3dw.a4a939a0bd8f8cd9492d9da2668ec34c,"03237340,03337140","dresser,file,file cabinet,filing cabinet","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Haworth/X-Series/JTBB-6324-SSJR,
3dw.474fb0ff79e036b0820018801b237b3d,"20000010,03337140","desk cabinet,file,file cabinet,filing cabinet","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",EMMESYSTEM A1 MUSEUM PLAN CHEST,
3dw.879c6614916fb6907812c3baf25c5bb,"20000010,03337140","desk cabinet,file,file cabinet,filing cabinet","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Office Credenza,
3dw.90a2174624d8b62da53326e496617646,"03179701,03337140","desk,file,file cabinet,filing cabinet","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Modern glass desk,
3dw.dee0925183a5350732fb9a763fd231a7,"04529681,03337140","vertical file,file,file cabinet,filing cabinet","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Vertical filing short,
3dw.69080f3e82b012ae2590dcdc900ce405,"04529681,03337140","vertical file,file,file cabinet,filing cabinet","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Lateral filing metal 30 x 18 x 40,
3dw.3b8c6261122fbbeebe35466fcaf1ce30,"04529681,03337140","vertical file,file,file cabinet,filing cabinet","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Vertical filing metal 15 x 26.5 x 40,
3dw.90d57e3d7ad999254c3aee8e9d3a6ffa,"04529681,03337140","vertical file,file,file cabinet,filing cabinet","0.0\,-1.0000001\,0.0","0.0\,0.0\,1.0000001","Single1728mm (68 1/16"") #55",
3dw.8fba7de21910dcfc4c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Single2112mm (83 1/8"") #87",
3dw.8c46c51995853d384c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,1.0\,0.0","0.0\,0.0\,1.0","Double2112mm (83 1/8"") #141",
3dw.8b0411805e3dfc164c3aee8e9d3a6ffa,"04529681,03337140","vertical file,file,file cabinet,filing cabinet","0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Single2112mm (83 1/8"") #1",
3dw.86fbcd62054c7dbf4c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Double1728mm (68 1/16"") #33",
3dw.80f1221d6a11a5dd4c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,-1.0000001\,0.0","0.0\,0.0\,1.0000001","Single1728mm (68 1/16"") #59",
3dw.7969fbbc3d46b46e4c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Double2112mm (83 1/8"") #109",
3dw.94507a5e4ec17da4c3aee8e9d3a6ffa,"04529681,03337140","vertical file,file,file cabinet,filing cabinet","0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Single1920mm (75 9/16"") #58",
3dw.97149625367ac1444c3aee8e9d3a6ffa,"04529681,03337140","vertical file,file,file cabinet,filing cabinet","0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Single1920mm (75 9/16"") #51",
3dw.976af9491aa692b94c3aee8e9d3a6ffa,"04529681,03337140","vertical file,file,file cabinet,filing cabinet","0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Single2112mm (83 1/8"") #77",
3dw.30224544f65279f24c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,1.0\,0.0","0.0\,0.0\,1.0","Double1536mm (60 1/2"") #8",
3dw.9ce1c0b588ad6ef84c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Double2304mm (90 11/16"") #181",
3dw.a25ab4cc7a9df73a4c3aee8e9d3a6ffa,"04529681,03337140","vertical file,file,file cabinet,filing cabinet","0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Single2112mm (83 1/8"") #70",
3dw.a5626b08c059654b4c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Single2304mm (90 11/16"") #124",
3dw.a6e10b71fbb9feb74c3aee8e9d3a6ffa,"04529681,03337140","vertical file,file,file cabinet,filing cabinet","0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Single2112mm (83 1/8"") #83",
3dw.6a98c9c55ecc6a2f4c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,-1.0000001\,0.0","0.0\,0.0\,1.0000001","Single1728mm (68 1/16"") #2",
3dw.661f24ca8ef19f864c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Single1920mm (75 9/16"") #1",
3dw.109a19840a8fbc774c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Double2112mm (83 1/8"") #96",
3dw.1201cc45cd7348c94c3aee8e9d3a6ffa,"04529681,03337140","vertical file,file,file cabinet,filing cabinet","0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Double2112mm (83 1/8"") #81",
3dw.1b400773151aa9d64c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,-1.0000001\,0.0","0.0\,0.0\,1.0000001","Single1728mm (68 1/16"") #56",
3dw.20f41c44148871104c3aee8e9d3a6ffa,"04529681,03337140","vertical file,file,file cabinet,filing cabinet","0.0\,1.0\,0.0","0.0\,0.0\,1.0","Double1920mm (75 9/16"") #33",
3dw.229a34f1529c4ac14c3aee8e9d3a6ffa,04529681,vertical file,"0.0\,-1.0\,0.0","0.0\,0.0\,1.0","Single1536mm (60 1/2"") #26",
