fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.d3ba7967cea5550405f236096897d,"02812949,03624134","bayonet,knife","1.0\,0.0\,0.0","0.0\,0.0\,-1.0",M4 Knife,
3dw.dde6b5fad601b25e80b72a37a25b7e72,"02812949,03624134","bayonet,knife","0.0\,1.0\,0.0","0.0\,0.0\,-1.0",Bayonet,
3dw.e5bc92012784d89592cea77f96988ae6,02812949,bayonet,"1.0000001\,0.0\,0.0","0.0\,0.0\,-1.0000001",Bayonet For The S-2 Assault Rifle,
3dw.a98bff7180fa174742a9381145738f08,"02812949,03624134","bayonet,knife","0.0\,0.0\,1.0","1.0\,0.0\,0.0",bloody baonet,
3dw.99c7feed0581cd1fb88eabc621107e4c,"02812949,03624134","bayonet,knife","-1.0\,0.0\,0.0","0.0\,0.0\,-1.0",M9 Bayonet,
3dw.65c05c88c441009f5d0dded52efeb4fd,"02812949,03624134","bayonet,knife","1.0\,0.0\,0.0","0.0\,1.0\,0.0",XXX slice bayonet,
3dw.81d9a6aeafadb719ed6e4dd9aa9b9ab0,"02812949,03624134","bayonet,knife","-1.0\,0.0\,0.0","0.0\,-1.0\,0.0",Bayonet,
3dw.1e198106fd8339674e5a4dd299df24,02812949,bayonet,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Bayonet,
3dw.9b3bb2c269ed48741c63053ffe1a64a7,02812949,bayonet,"0.0\,1.0\,0.0","-1.0\,0.0\,0.0",Balistic Bayonet,
3dw.88251eef61ac727945fc4bc75aa67159,02812949,bayonet,"-1.0\,0.0\,0.0","0.0\,0.0\,-1.0",Thompson Machine Gun Finally Completed,
3dw.819e16fd120732f4609e2d916fa0da27,"02812949,03624134","bayonet,knife","0.0\,-1.0\,0.0","1.0\,0.0\,0.0",Combat Knife,
3dw.5ee83e84f18782eaffe50f88045d4553,"02812949,03624134","bayonet,knife","1.0\,0.0\,0.0","0.0\,1.0\,0.0",Alabama Slammer,
3dw.4a0ef45e02210e47914c738e92faad58,02812949,bayonet,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",energy long sword/ bayonet,
3dw.eeb6322ec7492375bef48d9603e8869b,02812949,bayonet,"0.0\,1.0\,0.0","-1.0\,0.0\,0.0",HBR MK X,
3dw.57a636a6a66cd955f16c469ffeb982e,02812949,bayonet,"-1.0\,0.0\,0.0","0.0\,-1.0\,0.0",Lancer Assault Rifle,
3dw.2c23a56cbc058d5356c5c8316540f708,02812949,bayonet,"1.0\,0.0\,0.0","0.0\,1.0\,0.0",NDAF Laser Blaster Upgraded: Mark 2,
3dw.80f0436251c2108fb6bde4b7e6c6613,02812949,bayonet,"1.0\,0.0\,0.0","0.0\,0.0\,-1.0",stubby revolver,
3dw.dac1fc01fb44b2b9cb7078d644842b01,02812949,bayonet,"-1.0\,1.7798977E-16\,1.6654125E-16","-5.5522705E-17\,5.5522705E-17\,-1.0",M9 Bayonet,
3dw.d179811d0522500f881796c365ec5f7e,"02812949,03624134","bayonet,knife","-1.0\,0.0\,0.0","0.0\,-1.0\,0.0","Battle knife, when made AK 74 this is the bayonet.",
3dw.cff4276a47f1a4e29d5aeb7097eddbda,02812949,bayonet,"1.0000001\,0.0\,0.0","0.0\,1.0000001\,0.0",rifle with bayonet,
3dw.13bf5728b1f3b6cfadd1691b2083e9e7,"03158885,03624134","dagger,sticker,knife","0.0\,1.0\,0.0","-1.0\,0.0\,0.0",short sword,
3dw.7568cd60cd4d4f143f4deb9ad19fc17,03158885,"dagger,sticker","-0.38269317\,-0.9238755\,0.0","0.0\,0.0\,-1.0",Master sword,
3dw.4e5602e8a655ab0ad43bb185feff0470,"03158885,03624134","dagger,sticker,knife","0.0\,0.0\,-1.0000001","-1.0000001\,0.0\,0.0",Fairbairn-Sykes Commando Knife,
3dw.d61a5fa6dc3f703613abf93d1c879c43,"03158885,03624134","dagger,sticker,knife","0.0\,1.0\,0.0","-1.0\,0.0\,0.0",throwing knife1,
3dw.3ca548ca4f557a4cda3cc9549ae4a7d3,03158885,"dagger,sticker","-1.0\,0.0\,0.0","0.0\,-1.0\,0.0",dagger,
3dw.cb0eaaa84ca1be4639c78a1e40e247f3,03158885,"dagger,sticker","1.0\,0.0\,0.0","0.0\,1.0\,0.0",BLADE EDGE,
3dw.c68e65d16ebb046b2ee0f9a97b71d505,"03158885,03624134","dagger,sticker,knife","-1.0\,0.0\,0.0","0.0\,0.0\,-1.0",Kukri Chiruwa Ang Khola,
3dw.a55c89bbd589071aee8a029f52654d3d,03158885,"dagger,sticker","0.0\,1.0\,0.0","-1.0\,0.0\,0.0",Dagger,
3dw.89c6acb3635f9a85c15cf6e5ad80f2da,03158885,"dagger,sticker","0.0\,1.0000001\,0.0","-1.0000001\,0.0\,0.0",Dagger,
3dw.acd9570aab1c4fd47e25b10df54e79de,03158885,"dagger,sticker","1.0\,0.0\,0.0","0.0\,1.0\,0.0",rune scape dragon dagger,
3dw.fbce3be99b20b169f1ae0a5e4119d01e,03158885,"dagger,sticker","0.0\,1.0000001\,0.0","-1.0000001\,0.0\,0.0",Fatblade Dagger,
3dw.e199629e24c10052ed9c5b25fef60d04,"03158885,03624134","dagger,sticker,knife","-1.0000001\,0.0\,0.0","0.0\,-1.0000001\,0.0",Dogtagger Dagger,
3dw.4e031e214c34963161eb581103cb1fbd,03158885,"dagger,sticker","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",sword,
3dw.74a175fcc024644cc34b900bb2492e,"03158885,03624134","dagger,sticker,knife","1.0\,0.0\,0.0","0.0\,1.0\,0.0",Dagger,
3dw.581bc5e4154baccbadbb944d3d9cad9,03158885,"dagger,sticker","0.0\,1.0000001\,0.0","-1.0000001\,0.0\,0.0",Double Bladed Polearm,
3dw.2676cb39be54c6e1bafba8433f5e7ea2,03158885,"dagger,sticker","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",dragon dagger p++,
3dw.d9a9c77250224c5c9037640567c760d8,03158885,"dagger,sticker","0.0\,-1.0\,0.0","0.0\,0.0\,-1.0",EXODUS,
3dw.fba0688dcfa8e2d6b9db80316f5d0ba3,03158885,"dagger,sticker","1.0\,0.0\,0.0","0.0\,1.0\,0.0",FF XIII lighting knife,
3dw.ea2a14aa25e34566ed60d0c28bcebc7c,03158885,"dagger,sticker","4.7268806E-16\,1.0000001\,-5.5505622E-17","-1.0000001\,3.6162494E-16\,5.5505622E-17",runescape ddp,
3dw.7be45dc5c51ad883c56c4418b190e03,03158885,"dagger,sticker","1.0\,0.0\,0.0","0.0\,1.0\,0.0",Seax,
3dw.f4dc11f89dd2d21eccd82bb51193a7f,03158885,"dagger,sticker","1.0\,0.0\,0.0","0.0\,1.0\,0.0",Dagger,
