fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.3c4c2a5b991508adf51f77a6d7299806,"02694662,03046257","alarm clock,alarm,clock","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0","horloge CHOCOLATERIE, Maisons du monde. Réf: 122047 prix 129€",
3dw.e23d73e264608468b5e1005644816d9f,"02694662,03046257","alarm clock,alarm,clock","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Alarm Clock,
3dw.3eb3ca1c532733841e085a650cc639f,"02694662,03046257","alarm clock,alarm,clock","0.0\,0.0\,1.0","-0.3713907\,-0.92847675\,0.0",Alarm clock,
3dw.9973f62eeb03fa9b6e259a0b666e79d,"02694662,03046257","alarm clock,alarm,clock","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Red Alarm clock,
3dw.813fc7bf6c5cc031fcda1fad26dee92d,"02694662,03046257","alarm clock,alarm,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",a clock,
3dw.cb73394b6bf07fd61b17743c18fb63dc,"02694662,03046257","alarm clock,alarm,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Réveil Colonial, maisons du monde,  Réf. 116.581 Prix: 119,00 €",
3dw.1e61fd6a1b436ce6153d4c0fe024d18d,"02694662,03046257","alarm clock,alarm,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",horloge,
3dw.d86dcc32261d58424b3c42e318f3affc,"02694662,03046257","alarm clock,alarm,clock","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0","Horloge, Maisons du monde. Réf: 129.960 Prix:149€",
3dw.4d7de5c46a7644fe8b7965c971f6e497,"02694662,04548280","alarm clock,alarm,wall clock","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",Wall clock (antique railway station style),
3dw.33d36c060f80361b4b3c42e318f3affc,"02694662,03046257","alarm clock,alarm,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","horloge, Maisons du monde. Réf: 129.970 Prix:179€",
3dw.788ec08ac9682254f504bfef7c734006,"02694662,03046257","alarm clock,alarm,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",relogio/clock2 Maciel,
3dw.ae570b0ec2b265cd14621506c22882a0,"02694662,03046257","alarm clock,alarm,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Elgin ""Father Time"" pocket watch",
3dw.2b326c82b14dcdcfaf0affed7cfb91de,"03909406,03046257,03452594","pendulum clock,clock,grandfather clock,longcase clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Grandfather clock,
3dw.3bba665dff8dfd6141c01a2987577d0c,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",decorative clock,
3dw.33a6aa9cd6a2aaf3636746e397b0c904,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Living Room Clock --- Open Challenge #1,
3dw.1926de4988741ad81b17743c18fb63dc,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,0.9999999","0.0\,-0.9999999\,0.0","Horloge Hublot, maisons du monde,  Réf. 116.584 Prix: 199,00 €",
3dw.50015cb7c658ce3d93f709c6d6d99cb9,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Dad's Grandmother Clock by Bokey,
3dw.223a78dd9e6999e67c0ca8d7a07be3be,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Big Ben,
3dw.83255e2f9b4f039372f8ff3c650e385a,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Wall Clock, Shaker Style",
3dw.ee6489d2d306ca11f04a4560b57187d9,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Arts and Crafts Wall Clock,
3dw.23bbab353b849d3a6077d83faabf62af,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",School Clock,
3dw.ae4bd519ca0158d1624540d1cf03ba7c,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",clock,
3dw.e59e73bc340207bfe214891c68fa8e36,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","1.0\,0.0\,0.0",360 degree adjustable wooden clock,
3dw.4833383d30f7526fe30738a8d635be29,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Big Ben,
3dw.788d32da6b0e8ebdc6df46ed5c17ea84,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Upright Clock,
3dw.7e779affe56aaa3645a3ee2cfbb67212,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Clock   friese staartklok,
3dw.fddee751fb9c7244b3c42e318f3affc,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Horloge , Maisons du monde. Réf: 129.964 Prix:59€",
3dw.c5fba67f2cd5797e4d46ab71b147ac5a,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Clock,
3dw.751c6f35fc0194785445e46058840642,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Mission Mantel Clock,
3dw.7b10961a2fb3de4b4b3c42e318f3affc,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Horloge, Maisons du monde. Réf: 129.639 Prix:59€",
3dw.637237e978d5168f9751189c905e470,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Uhr (Antik),
3dw.b0b7d5ad6219ef0ddd425da1a5e9a595,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",The (Rust)ic Mantel Clock,
3dw.3edef12fcf087125868fb986bc092533,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Clock Tower,
3dw.78083db936435d0a410f8c2a2eb53871,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Clock Of ClockTown in Zelda Majoras Mask,
3dw.217b47212a5a521ec6870dc41f78676b,"03909406,03452594,03046257","pendulum clock,grandfather clock,longcase clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Grandfather Clock,
3dw.b9814ed05c91121edc6e40059e75ca86,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",CLOCK,
3dw.7af418de6847137d2ea98d69e91ba870,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Thos. Moser Wall Clock,
3dw.8c00d87bcc8f034aa1b95b258b5f7139,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Mantle Clock,
3dw.1d476f6d585baf62e1292650537a7c1c,"03909406,03046257,04548280","pendulum clock,clock,wall clock","0.0\,0.0\,1.0","1.0\,0.0\,0.0",clock 1,
3dw.849413d99fac88c48cc8fdeacb50bc7,"03909406,03452594,03046257","pendulum clock,grandfather clock,longcase clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",GRANDFATHER CLOCK BY DOITALL,
3dw.1f9ebcee16d5164b62e575249843c117,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Wall clock,
3dw.729270762f381e7b1bd71c75e3a794e0,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Magic Clock Fox (V1.1.),
3dw.7dc182e052ddc140bd332b3f93481432,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Buffet clock,
3dw.313da995b26c1ab2e18cb30f79057c27,"03909406,03452594,03046257","pendulum clock,grandfather clock,longcase clock,clock","0.0\,0.0\,1.0","1.0\,0.0\,0.0",GRANDFATHER CLOCK,
3dw.5431835bca07a47dd274dcf5b21c1a5d,"03909406,03452594,03046257","pendulum clock,grandfather clock,longcase clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Grandfather clock,
3dw.c867f47e2bae884fc86d37abb4719793,"03909406,03452594,03046257","pendulum clock,grandfather clock,longcase clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Grandfather Clock,
3dw.7e2751a46aa8c454e0a659fb66c2add9,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Clock,
3dw.332ef2906bb304e8b0aa15078ea6f391,"03909406,03452594,03046257","pendulum clock,grandfather clock,longcase clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Grandfather clock,
3dw.2277c1146f943ec8a5f9d52c12457194,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,1.0\,0.0","horloge TELEGRAPHE, maisons du monde, ref 122472 prix 149€",
3dw.7a7d7bf03278d81854bec7a9a0a11b9,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Cool clock,
3dw.73fba47ad11432dd14daed0f93827804,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",clock,
3dw.c526b6315e1600092a8827a91069be93,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Mantle Clock,
3dw.7e6fd9692405db19ae46613afc6454,"03909406,03452594,03046257","pendulum clock,grandfather clock,longcase clock,clock","0.0\,0.0\,0.9999999","0.9999999\,0.0\,0.0",GRANDFATHER CLOCK,
3dw.4e8d2c3317d397dfd1f82efe36dcc0,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",LumenLab DIY projector,
3dw.191812cf4abfd6166e71174964d90e49,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Shaker Tall Clock - Hancock,
3dw.94d692071e8404ebc0aaedf10d776af7,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","-0.70710677\,0.70710677\,0.0",Clock Tower,
3dw.f57ba7abc40fa531e8b2e9c72a02f109,"03909406,03452594,03046257","pendulum clock,grandfather clock,longcase clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Grandfather Clock,
3dw.22d22a2578f0a3574b3c42e318f3affc,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Horloge, Maisons du monde. Réf: 130.009 Prix:99€",
3dw.d86f29654ad0040114038d588fd1342f,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Lubéron, holorge mémo, Maisons du monde, 116.334, prix : 79 €",
3dw.7c7204ae38cd5ec7af8a2e210ebd5168,"03909406,03046257","pendulum clock,clock","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",old clock,
