fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.1d93291de09fa5c876e9713f57a5fcb6,"20000010,04379243","desk cabinet,table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0","Chevet UNION JACK, Maisons du monde, Réf. 115.843, prix 229 €",
3dw.78c4b505894342269299936b751bd77b,"20000010,03179701","desk cabinet,desk","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Escrivaninha - DC,
3dw.bcceb065b8c433b99a87002a4eeaf610,"20000010,20000040,04379243","desk cabinet,side table,table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Como leather and glass nightstand for SCAN DESIGN,
3dw.6c413dd8728bc004d22730b0728b2fc9,"04373704,04331277,04379243","swivel chair,straight chair,side chair,table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Mesinha Lateral,
3dw.25244dda23e8f58d788f926f4d51e733,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","1.0\,0.0\,0.0","床头柜,bedside cupboard,bedside cupboard 桔子",
3dw.da7310bedd8595879daeea1362fbd792,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",End table 2,
3dw.20765ccd89f9d915d200faae04ce3f8,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Bar BISTROT Réf. 50120052 maisons du monde prix 599 euros,
3dw.d47189d9686125553caaa84ea4cea094,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",West Elm Cube Cutout End Table,
3dw.322b055809086143c7860707e3deb3e1,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Mesa de noche,
3dw.d5e003575739a8ce1bb088904f7cb154,"20000036,03092883","cabinet table,console table,console","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Modern Nightstand,
3dw.2b06a917abc1150b554ad4a156f6b68,"20000036,03092883","cabinet table,console table,console","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Console table,
3dw.18635aca8099ec5a3eec26c23f5bc80b,"20000036,03092883","cabinet table,console table,console","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Buffet LUBERON, Maisons du monde. Réf: 115.873 Prix: 399€",
3dw.42c35105a94ae6e68ec80f11cb8c2f41,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Map Side Table,
3dw.276d614d42ecfd1490ad276cd2af3a4,"20000036,03092883","cabinet table,console table,console","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Gustavia, la commode perle Maisons du monde. Réf. 501.40146 Prix: 399 €",
3dw.b2b4829e281f1ca09a87002a4eeaf610,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Milano nightstand for Scan Design,
3dw.5f62b83cebad8dd1473f10e6caaeca56,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Grise Collection Nightstand,
3dw.1bba52fa91ad1f9d7ff6ace05b36a5,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",DRESSER MIRAGE FLOATING DESIGNED BY JOHN A WEICK RA & AP LEED,
3dw.e17121f04e884edde480eba094ece03b,"20000036,03179701","cabinet table,desk","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Maxibit's All-in-One Case for Network,
3dw.6b6c03883c704389c3bd24f986301745,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",DRESSER MIRAGE YOU CHOOSE TOP COLOR DESIGNED BY JOHN A WEICK RA,
3dw.d14bcc93169f80d9b2d5d82056287083,"20000036,03231368,04603729","cabinet table,drafting table,drawing table,worktable,work table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Super Router Table,
3dw.e5140547647bee72490ad276cd2af3a4,"20000036,03092883","cabinet table,console table,console","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Lubéron, le meuble à évier Maisons du monde. Réf: 118.352 Prix: 890 €",
3dw.b8261a2db6b6525f490ad276cd2af3a4,"20000036,03092883","cabinet table,console table,console","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0","Billot Luberon, Maisons du monde. Réf. 110349 Prix: 449 €",
3dw.3c886639d67798f671a70be9f12ce8b0,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",White Nightstand,
3dw.1c40ccb81c862cbf595d2b7814efa054,"20000036,04379243,03231368","cabinet table,table,drafting table,drawing table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",L. & J. G. Stickley No. 110 Nightstand,
3dw.dcab9aad5876cecd597ff152ef65c9c3,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Hex end table,
3dw.832ea764f0d3ffad9923defa57043b67,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Small Dresser,
3dw.2391f652acdb73dbe958df2e8332e31c,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Portable Table Saw Outfeed,
3dw.3d54679cfdfe8d72e1aff9039d025,"20000036,03116530","cabinet table,counter","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",vanity,
3dw.306f10749606ec9355f46d55537192b6,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Cherry Table,
3dw.aa122afea2dcf725db039d8689a74349,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",End Table,
3dw.338c59dd95a2e93362e5325f0ce7656f,"20000036,04379243,04603729","cabinet table,table,worktable,work table","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Resource Work Table,
3dw.3942f02501161134c3bd24f986301745,"20000036,04379243","cabinet table,table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",DRESSER MIRAGE LIGHT WOOD DESIGNED BY JOHN A WEICK RA,
3dw.42db26c80b9530b7c188d6c6d00e7440,03179701,desk,"0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",Desk,
3dw.e88b21faa1d937f3695cf5feae151847,03179701,desk,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Wooden Desk,
3dw.462d928e94689592cb2a965e75be701c,"03179701,04379243","desk,table","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",65-180 Table,
3dw.a06c61dbd3a5f3a5b903ba10d2ec446,"03179701,04379243,03092883","desk,table,console table,console","0.0\,0.0\,1.0","0.0\,-1.0\,0.0","Console CHEVERNY, Maisons du monde. Réf:  115701 Prix: 349,00 €",
3dw.581d698b6364116e83e95e8523a2fbf3,"03179701,04379243,03063968","desk,table,coffee table,cocktail table","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",coffee table,
3dw.ad09eb0cb78bc62238279ad3a29524b2,"03179701,04379243","desk,table","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Office Desk,
3dw.3863d248581965c0f42980cb0dac8238,03179701,desk,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Artwork Storage Desk,
3dw.8aa73d4e62b33e8787e41ecbc4197db,03179701,desk,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",JoshNewDesk,
