fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.bb46957091f2a282cfdfe3f21f42a111,"04591713,02876657,03593526","wine bottle,bottle,jar","0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",Labelled bottle,
3dw.a95db9f4cb692657a09c6a60c6dc420,"02876657,03593526","bottle,jar","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",piyachet-art3318-large-bottle,
3dw.b1271f402910cf05cfdfe3f21f42a111,"02876657,03593526","bottle,jar","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Large Bottle,
3dw.1a7ba1f4c892e2da30711cdbdbc73924,"02876657,03593526","bottle,jar","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Spyes Bottle,
3dw.d3b53f56b4a7b3b3c9f016d57db96408,"02876657,03593526","bottle,jar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",One Quart canning jar (improved),
3dw.b362273df5596c7e7f095f36ba0999f4,"02876657,03593526","bottle,jar","0.0\,0.0\,1.0","1.0\,0.0\,0.0",varunpong-arti3318-large-bottle,
3dw.bcacdde81063a5df30612f5c0ef21eb8,"02876657,03593526","bottle,jar","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Pasta Sauce Jar NET WT 26 OZ (1 LB 10 OZ) 737g,
3dw.595e22f425839eac2d4b0854f7611ed6,"02876657,03593526","bottle,jar","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",teerawut-arti3318-large-bottle.,
3dw.9cabda39008f86316d075d8d4fe1141,04522168,vase,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",vase,
3dw.41fcf346a7b3ceb75337cdc4b758988c,04522168,vase,"0.0\,0.0\,1.0","0.382784\,-0.9238379\,0.0",Roman Vase,
3dw.23f305e2ca3a3007ee106795de609335,04522168,vase,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",vase china 03,
3dw.32dc55c3e945384dbc5e533ab711fd24,04522168,vase,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",vase,
3dw.9d4bd3ecfdecc031561dce3fe08634b7,04522168,vase,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",vase,
3dw.f17c8c7d510658a02f2318fdd66be40a,"04522168,03593526","vase,jar","0.0\,0.0\,1.0","1.0\,0.0\,0.0",vase,
3dw.d4b9e1085ebd4f226bc258c0f0234be0,"04522168,03593526,03991062","vase,jar,pot,flowerpot","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Peruvian Pot,
3dw.d1f9e06eeb9e5fe237af722b64576c2,04522168,vase,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Vase,
3dw.b828d1859065e0e4cdc03f207b7c6c79,04522168,vase,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Urn,
3dw.e390d119024d6de9aca4186c3b7dd23d,"04522168,03593526","vase,jar","0.0\,0.0\,1.0","0.9238935\,0.38264978\,0.0",vase ming,
3dw.bcb86164cb709371377f115011370864,04522168,vase,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",outstanding vase!,
