fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.d511899945a400b183b4ef314c5735aa,"02876657,04255586,03983396","bottle,soda can,pop bottle,soda bottle","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Latinha,
3dw.6b2c6961ad0891936193d9e76bb15876,02946921,"can,tin,tin can","0.0\,0.0\,1.0","0.7071067\,0.7071067\,0.0",Sloppy Joe Sauce,
3dw.a70947df1f1490c2a81ec39fd9664e9b,02946921,"can,tin,tin can","0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",prachid-tin-can-340g,
3dw.97ca02ee1e7b8efb6193d9e76bb15876,02946921,"can,tin,tin can","0.0\,0.0\,1.0000001","-0.70710677\,-0.70710677\,0.0",Can - Spaghetti Os,
3dw.203c5e929d588d07c6754428123c8a7b,02946921,"can,tin,tin can","0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",prachid 15 oz tin can-graphic,
3dw.d3e24e7712e1e82dece466fd8a3f2b40,02946921,"can,tin,tin can","0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",Cobra Energy Drink in Can,
3dw.29bc4b2e86b91d392e06d87a0fadf00,02946921,"can,tin,tin can","0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",COCA COLA,
3dw.f6316c6702c49126193d9e76bb15876,02946921,"can,tin,tin can","0.0\,0.0\,1.0","0.70710677\,-0.70710677\,0.0",Can - Van Camps Pork and Beans,
3dw.100c5aee62f1c9b9f54f8416555967,02946921,"can,tin,tin can","0.0\,0.0\,1.0000001","-0.92391914\,0.3825879\,0.0",MIDGE gasifier campstove,
3dw.f4ad0b7f82c36051f51f77a6d7299806,02946921,"can,tin,tin can","0.0\,0.0\,1.0","-0.7071067\,-0.7071067\,0.0","tabouret GASOLINE, Maisons du monde. Réf: 122564 prix 49€",
3dw.9effd38015b7e5ecc34b900bb2492e,"02946921,04255586","can,tin,tin can,soda can","0.0\,0.0\,1.0","0.7071067\,0.7071067\,0.0",Coka Cola,
3dw.91a524cc9c9be4872999f92861cdea7a,02946921,"can,tin,tin can","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Coffee Tin,
3dw.c4bce3dc44c66630282f9cd3f45eaa2a,02946921,"can,tin,tin can","0.0\,0.0\,1.0000001","0.70710677\,-0.70710677\,0.0",beercan,
3dw.ace554442d7d530830612f5c0ef21eb8,02946921,"can,tin,tin can","0.0\,0.0\,1.0","-0.7071067\,-0.7071067\,0.0","Soup Can (15oz, 425g)",
3dw.60f4012b5336902b30612f5c0ef21eb8,"02946921,04255586","can,tin,tin can,soda can","0.0\,0.0\,1.0","0.7071067\,0.7071067\,0.0",HANSEN'S Natural Cane Soda 12 FL.OZ.(354 mL),
3dw.fac6341f9e5bfddaf5aaab5ed17143d6,02946921,"can,tin,tin can","0.0\,0.0\,1.0","0.7071067\,-0.7071067\,0.0",Top Tips Can,
3dw.f755800334fcb49b450911b585bf4df8,02946921,"can,tin,tin can","0.0\,0.0\,1.0","-0.7071067\,-0.7071067\,0.0",6 in. tin can,
3dw.b36902ae19ac77f2a89caedb1243a99,02946921,"can,tin,tin can","0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",Tin Can,
3dw.9b1f0ddd23357e01a81ec39fd9664e9b,02946921,"can,tin,tin can","0.0\,0.0\,1.0","0.7071067\,-0.7071067\,0.0",prachid-tin-can-340g-no lable,
3dw.70446b4dc6649d0173c0d206b70af93c,02946921,"can,tin,tin can","0.0\,0.0\,1.0","0.70710677\,-0.70710677\,0.0",prachid-arti3314-tin-can-1,
3dw.a5bab9546d6a1baa33ff264b2ec3aaa9,02946921,"can,tin,tin can","0.0\,0.0\,1.0","-0.70710677\,0.70710677\,0.0",Jutima-arti3314-102-test,
3dw.28c17225887339bd6193d9e76bb15876,02946921,"can,tin,tin can","0.0\,0.0\,1.0","-0.7071067\,0.7071067\,0.0",Can - Coffee - Miss-Maid,
3dw.dc815e056c71e2ed7c8ed5da8582ce91,02946921,"can,tin,tin can","0.0\,0.0\,1.0","0.7071067\,-0.7071067\,0.0",Pichayapron-arti3314-102-Test,
3dw.540cb2a72840ec1130612f5c0ef21eb8,02946921,"can,tin,tin can","0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",Can NET WT. 14.5 OZ. (411g),
3dw.eac30c41aad2ff27c0ca8d7a07be3be,02946921,"can,tin,tin can","0.0\,0.0\,1.0000001","-0.70710677\,-0.70710677\,0.0",paint,
3dw.6a703fd2b09f50f347df6165146d5bbd,02946921,"can,tin,tin can","0.0\,0.0\,1.0","-0.70710677\,0.70710677\,0.0",Soft Drink Can,
3dw.ac0eafed7aa1719b297d1fadd26a7035,02946921,"can,tin,tin can","0.0\,0.0\,1.0","0.0\,1.0\,0.0","Tin of ""3 in 1"" Household oil",
3dw.1beb16ca4f1fd6e42150a45ec52bcbd7,02946921,"can,tin,tin can","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",SOUP can,
3dw.926d45845c2be919f8cd8f969312dc1,04255586,soda can,"0.0\,0.0\,1.0","0.70710677\,0.70710677\,0.0",SodaCan,
3dw.7e9ea6ccb5a1689a3299d37e620d2f2,04255586,soda can,"0.0\,0.0\,1.0","-0.70710677\,0.70710677\,0.0",Soda Can Jib,
3dw.25c253b2e40b6f4ea61649b05d63e9bb,04255586,soda can,"0.0\,0.0\,1.0","0.70710677\,0.70710677\,0.0",Soda-pop can,
3dw.297b1ba8efcbb6a86128527957a7bb1,04255586,soda can,"0.0\,0.0\,1.0","0.70710677\,-0.70710677\,0.0",This is the modified can.,
3dw.e8c446c352b84189bc8d62498ee8e85f,04255586,soda can,"0.0\,0.0\,1.0","-0.7071067\,-0.7071067\,0.0",Soda Can,
3dw.a087f6b5ea424ccc785f06f424b9d06,04255586,soda can,"0.0\,0.0\,1.0","-0.70710677\,0.70710677\,0.0",Soda Can,
3dw.408028e3bdd8d05b2d6c8e51365a5a87,04255586,soda can,"0.0\,0.0\,1.0","0.7071067\,-0.7071067\,0.0",Soda can,
3dw.fd73199d9e01927fffc14964b2380c14,04255586,soda can,"0.0\,0.0\,1.0","0.7071067\,-0.7071067\,0.0",Soda can,
3dw.4a6ba57aa2b47dfade1831cbcbd278d4,04255586,soda can,"0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",canette de Sprite,
3dw.e532d6bd597d4e91e3e4737f6033f0f8,04255586,soda can,"0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",The biggest soda can in the world,
3dw.3fd196c22459cc66c8687ff9b0b4e4ac,04255586,soda can,"0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",Soda Can - Wolfgang,
