fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.7a2642b37028b462d39f9e7f9f528702,02843684,birdhouse,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Birdhouse,
3dw.a448fb21ce07c5332cba66dc6aeabcd4,02843684,birdhouse,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Birdhouse,
3dw.b4449f8b823bdba634e9af37b2b44021,02843684,birdhouse,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",birdhouse,
3dw.689f228f64564e663599338e3538d2bd,02843684,birdhouse,"0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",Bird house,
3dw.9681386c65c676875efd2d175ccffe45,02843684,birdhouse,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Blue Bird House,
3dw.e49629ce9c305ea6c725388bb41d64e3,02843684,birdhouse,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",birdhouse,
3dw.e2ae1407d8f26bba7a1a3731b05e0891,02843684,birdhouse,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Cadd 3d Birdhouse Project,
3dw.ac090163657e31d08d6b0dc9bb200f8d,02843684,birdhouse,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Birdhouse,
3dw.2e81196fa81cc1fba29538f582b2005,02843684,birdhouse,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Birdhouse,
3dw.91c3a3be8f8c5ed1a309fc846e6b0c18,02843684,birdhouse,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Birdhouse,
3dw.2e1fd1d756563937c5c86021644af7b5,02843684,birdhouse,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Blue Bird House,
3dw.11dc4e10ef6e592f1aab8791875b3551,02843684,birdhouse,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",birdhouse scale: 1-1,
3dw.4abad12b5ed565da7720fd193c09c4db,02843684,birdhouse,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Birdhouse,
3dw.65b9d72427e109fa1d531071e42cd4e,02843684,birdhouse,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",birdhouse,
3dw.7bf5608a4d2c66bac5c86021644af7b5,02843684,birdhouse,"0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Decorative Bird House - Pink,
3dw.ba88e788ae3bca5e84ee0c32fc6ec7d3,02843684,birdhouse,"0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",Birdhouse,
3dw.524610c549c74ff64197bf8bf6f07b46,02843684,birdhouse,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",vogelhuisje,
3dw.6918606915c91f0ec5c86021644af7b5,02843684,birdhouse,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Bird House Hexagonal,
3dw.7d5679fa05d7ee982e1d0f368aa4d2b6,02843684,birdhouse,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Birdhouse for Birdman,
3dw.5919f39dbe6c9351d474325246d1c061,02843684,birdhouse,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",birdhouse,
3dw.7f9bea8d412c57cccd777fa0a7548d4c,02843684,birdhouse,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",My Basic Birdhouse,
3dw.589760ac1324fcce5534ad7a7444cbeb,02843684,birdhouse,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Birdhouse,
3dw.2293faef03d23ceecc1908493f380315,02843684,birdhouse,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",birdhouse,
