fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.a4fd18ac554ef926756dd585069c80a5,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Simple Washing Machine,
3dw.67e25e8640583e8d91219aad82abc053,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Hotpoint WMAL641 Washing Machine White 2011,
3dw.add75c4fa0707efa226eabe1cca3e850,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Washer W/ SP Keyboard Controls Ability,
3dw.270df61e08a104c4c2180858eb6a5f28,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Washing machine,
3dw.43f60a28b62b616573d8be0e464c51f5,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Washing machine,
3dw.22041d5c50a6a0fb91219aad82abc053,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Dyson Contrarotator CR01 Memory Washing Machine 2000,
3dw.d0960395317be024543213f6b2e6b4ac,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Washing Machine,
3dw.622d6f378276a09b8fac6a8030e15671,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",washer and dryer,
3dw.1ffd145c196f19fba7ad9409a09b1a9,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Lavadora,
3dw.6bb98df3d7f7d3e1e5bd38daa40d76f8,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Çamaşır Makinesi,
3dw.fcc0bdba1a95be2546cde67a6a1ea328,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",2010 Beko WM5101W Washing Machine,
3dw.91cec7275a9b3266a6eaed098287ffd3,"04554684,03207941","washer,automatic washer,washing machine,dishwasher,dish washer,dishwashing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",dishwasher,
3dw.5bd6bf181544ca23c5d1eba75162ba,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Washer and Dryer,
3dw.a40e52582bad42308961a7696b4b91de,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Mesin cuci indonesia,
3dw.a428bf705d0b6a5ddf3a1b0d597ce76e,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",WPDH8900JMV - GE Profile™ ENERGY STAR® 4.2 IEC Cu. Ft. Colossal Capacity Frontload Washer,
3dw.a94bec767f059a013bf7bae2651d2cf,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Lava roupa  LG-WD1252RWA,
3dw.99871b9c854889ba5cb3e2021047f79e,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",LTC15 - Lavadora Turbo 15kg (Electrolux),
3dw.cf13890b1cead267be96d0229f49fd6a,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Marchine à laver,
3dw.1a23fdbb1b6d4c53902c0a1a69e25bd9,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Bosch Çamaşır Makinesi/Bosch Washing Machine by Askin Altinel,
3dw.46251e61b0c06c0771ee000eee74cabc,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",LSE11 - Lavadora e Secadora Eco Turbo (Electrolux),
3dw.38ff66fecee0d18f4f782ac57aea97b,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",washing machine,
3dw.73425393306ec8cf46d396f47f99de3b,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Washing machine front loader,
3dw.725bbfc557d3e1b9b5af85a5be833ee,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Área de Serviço,
3dw.6b056e83f0ae99f3792911e05e8927e7,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Washing Machine Siemens iQ800 Master Class,
3dw.6e606fb36a1fa72370011ebcb36fd95d,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",Lave linge,
3dw.a6f649b55bb9fdfa7a1aca5b147accc5,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",WASHING MACHINE,
3dw.7de9dc34c7230ca54d3df84a5eca1a73,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",washing machine,
3dw.fa4162988208d07a1cc00550ccb8f129,04554684,"washer,automatic washer,washing machine","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",washing machine,
