fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.200b3f3d859c8677ad5067eac75a07f7,"02876657,02747177","bottle,ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin","0.0\,0.0\,1.0","1.0\,0.0\,0.0","Forms+Surfaces® Universal Receptacle, 36 gallon, side opening, round opening / round opening",
3dw.f76b14ffc2fe6c7485eb407ec5a0fadd,"02747177,02801938","ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin,basket,handbasket","0.0\,0.0\,1.0","0.70710677\,0.70710677\,0.0","dustbin, garbage can, trashcan, ashcan, wastebasket, litter basket, peda",
3dw.cf158e768a6c9c8a17cab8b41d766398,02747177,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin","0.0\,0.0\,1.0","1.0\,0.0\,0.0",trash can,
3dw.6d21c75bbe308322513c73fd461b230a,"02747177,02801938","ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin,basket,handbasket","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Waste Basket,
3dw.e519a53461b3b75b66f3eac0b0a36798,02747177,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin","0.0\,0.0\,1.0000001","0.0\,1.0000001\,0.0",Dustbin - Trash Can,
3dw.e7de8a24dfc385d92715de3ea7b582d7,02747177,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Trash Can,
3dw.1d5e46b18684ede7ffe3432ba4f2e6d3,02747177,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",AHS trash small,
3dw.22f7580ee1819eb7fc435963bd99e667,02747177,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Basic Trash Can,
3dw.4c89f52fde77d653f4fb4dee5181bee,02747177,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin","0.0\,0.0\,1.0","0.70710677\,-0.70710677\,0.0",Harmony 22 gal Litter Receptacle,
3dw.49bff2b8bcdc50dfba6cf6cbb9f4c2bb,02747177,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin","0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",H-24 H-Series 24 Gallon Wood Slat Litter Receptacle,
3dw.c5d49f41924ce872b7a97a3c2b004475,02747177,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Trash Bin,
