fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.9fcf820f1362798e1c990bbe4403b3a1,04074963,"remote control,remote","-1.0\,0.0\,0.0","0.0\,0.0\,1.0",Remote Control,
3dw.4e73215ae0f33d23a5e3ac6ff4952f3,04074963,"remote control,remote","0.0\,1.0\,0.0","0.0\,0.0\,1.0",Remote controller,
3dw.98f33f33eaf6ccd3b09914703fdadd6,04074963,"remote control,remote","0.0\,-1.0\,0.0","0.0\,0.0\,1.0",LG Television Remote,
3dw.7852a457e59fd546d26c2593d1870bdb,04074963,"remote control,remote","1.0\,0.0\,0.0","0.0\,0.0\,1.0",TV. Control,
3dw.9d5f59e259057baa910a53622567655f,04074963,"remote control,remote","0.0\,1.0\,0.0","0.0\,0.0\,1.0",remote control,
3dw.6411d7e5e038534c13b3690b5eeccc36,04074963,"remote control,remote","-1.0\,0.0\,0.0","0.0\,0.0\,1.0",Universal Remote Control,
3dw.81cbe7a64eb030c6c221cf4c35c835e,04074963,"remote control,remote","0.0\,1.0\,0.0","0.0\,0.0\,1.0",Wiimote,
3dw.436c74caa92dcf123c81d9b042c20aa4,04074963,"remote control,remote","0.0\,1.0\,0.0","0.0\,0.0\,1.0",Big Universal TV-Only Remote,
3dw.259539bd48513e3410d32c800df6e3dd,04074963,"remote control,remote","0.0\,-1.0\,0.0","0.0\,0.0\,1.0",XM Radio Remote,
3dw.a97a5e1c99e165c2327b86d5194a11a7,04074963,"remote control,remote","0.0\,1.0\,0.0","0.0\,0.0\,1.0",TV Remote Control PHILIPS,
3dw.b2c79f7add7cb56ac03df0bb156692e3,04074963,"remote control,remote","0.0\,1.0\,0.0","0.0\,0.0\,1.0",ORION MCT-2208 Remote Control,
3dw.57759e351ec76d86d3c1501c166e6b2a,04074963,"remote control,remote","0.0\,1.0\,0.0","0.0\,0.0\,-1.0",Sky TV remote control,
3dw.a27dc622395c3648db8fa1712f9ee93,04074963,"remote control,remote","0.0\,-1.0000001\,0.0","0.0\,0.0\,1.0000001",black remote control for tv,
3dw.5938818cc2f2cfbe9cb9203a133c0554,04074963,"remote control,remote","-1.0\,0.0\,0.0","0.0\,0.0\,1.0",Remote control unit - Televizyon kumandası,
3dw.e08c8823d837fceeb2b53d011d5b25b,04074963,"remote control,remote","0.0\,1.0\,0.0","0.0\,0.0\,1.0",Ir-c2 Wireless Remote Control,
3dw.b1a97d944c1b3fa2357f57aad9e1b3cc,04074963,"remote control,remote","0.0\,1.0000001\,0.0","0.0\,0.0\,1.0000001",Remote,
3dw.cc5571508716b1e5808951ff5fb582ac,04074963,"remote control,remote","1.0\,0.0\,0.0","0.0\,0.0\,1.0",Remote,
3dw.25182f6e03375c9e7b6fd5468f603b31,04074963,"remote control,remote","0.0\,-1.0\,0.0","0.0\,0.0\,1.0",remote,
3dw.33a7613166c65aa0c7c51d4ea74651a7,04074963,"remote control,remote","0.0\,1.0\,0.0","0.0\,0.0\,1.0",TV Remote,
3dw.cc846e66cbfe697bffb5024c146ec04e,04074963,"remote control,remote","0.0\,1.0\,0.0","0.0\,0.0\,1.0",remote control,
3dw.55858ff5b407677f35a527bc320873ed,04074963,"remote control,remote","0.0\,-1.0\,0.0","0.0\,0.0\,1.0",Wiimote,
3dw.2053bdd83749adcc1e5c09d9fe5c0c76,04074963,"remote control,remote","-1.0\,0.0\,0.0","0.0\,0.0\,1.0",Samsung Remote Control,
3dw.d393e6667bb949b74ee7c201cd897ec6,04074963,"remote control,remote","0.0\,-1.0\,0.0","0.0\,0.0\,1.0",Bang & Olufsen Beo4 Navi,
3dw.f3366e751820f0f77e1c85c5c15da7fb,04074963,"remote control,remote","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Cole's Remote,
3dw.b9714784de07ad31cae0e78ad4bea7bf,04074963,"remote control,remote","0.0\,1.0\,0.0","0.0\,0.0\,1.0",OneForAll Kameleon 5 Remote Controller,
3dw.c21ec53c8531344b8ef01232dadbdf7f,04074963,"remote control,remote","0.0\,1.0\,0.0","0.0\,0.0\,1.0",Remote Control,
3dw.4df6e942001af26f16a077c4c0fc1181,04074963,"remote control,remote","1.0\,0.0\,0.0","0.0\,0.0\,1.0",Wii Remote,
