fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.64f6f5a386e63a1d5eb64c1003065596,04330267,stove,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",LORFLAM XP68 BOX sur pied finition Black,
3dw.2de24aec04fa960a5eb64c1003065596,04330267,stove,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",LORFLAM XP54 IN finition Graphite,
3dw.9191df20dc5559a38a68adc64e25938f,04330267,stove,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Wedgewood Stove,
3dw.4979ab695941487a40b559ef47048b86,04330267,stove,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Simpson Neptune Stove,
3dw.82cdf477807e2af5eb64c1003065596,04330267,stove,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",LORFLAM VS80,
3dw.c586c25a121326bcd621f96e518e01fd,04330267,stove,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Stove 3dChallengeOpen#2,
3dw.7bddc990442a3c6ea8ab8175d04e5764,04330267,stove,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Stove - poêle,
3dw.d6bbaeb047b53c43e6b2f975f419eaae,04330267,stove,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Stove,
3dw.48b9c0c72db0859cc0fd596e40539,04330267,stove,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Stove/Oven,
3dw.8974fdbcf6bed0fbf0f660d2dc5ddf2b,04330267,stove,"0.0\,0.0\,1.0","0.0\,1.0\,0.0","LG Electric Range, Model LSC5622, Stainless Steel",
3dw.6fe99039481ce154c13f6e8e2f6bde6,04330267,stove,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Kitchen range and double oven at 60-in,
3dw.bb5533538179f6c39209092a6c03f1bd,04330267,stove,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Estufa Mabe empotrable,
3dw.a46e0c10f17f928ba2bc8d1e386113dc,04330267,stove,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Free Standing Gas Range,
3dw.e72944489018b7b39360ca51ac4aef20,04330267,stove,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Black Fireplace,
