fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.a4678e6798e768c3b6a66ea321171690,"02842573,04012084,02691156","biplane,propeller plane,airplane,aeroplane,plane","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Old-school Yellow Biplane,
3dw.d8a43017132c210cc1006ed55bc1a3fc,"02842573,04012084,02691156","biplane,propeller plane,airplane,aeroplane,plane","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Potez XXV,
3dw.af55f398af2373aa18b14db3b83de9ff,"02842573,02691156","biplane,airplane,aeroplane,plane","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Biplane,
3dw.8de793e2e964f40a26c713777861983a,"02842573,04012084,02691156,03335030","biplane,propeller plane,airplane,aeroplane,plane,fighter,fighter aircraft,attack aircraft","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",SE.5,
3dw.17c86b46990b54b65578b8865797aa0,"02842573,04012084,02691156","biplane,propeller plane,airplane,aeroplane,plane","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Belgian air Force Fairey Fox Mk.II,
3dw.67eac921334c130c336fa8434b94be14,"02842573,04012084,02691156","biplane,propeller plane,airplane,aeroplane,plane","0.0\,0.0\,1.0","0.0\,1.0\,0.0",初级教练飞机--Entry-level coach airplane,
3dw.c353ad7ae6ad2b9df1cb19f636b1c2bd,"02842573,04012084,02691156","biplane,propeller plane,airplane,aeroplane,plane","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Sopwith Camel,
3dw.2d01483c696c0a1688be2a30dd556a09,"02842573,04012084,02691156","biplane,propeller plane,airplane,aeroplane,plane","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Royal aircraft factory S.e.5a,
3dw.5f9b4ffc555c9915a3451bc89763f63c,"02842573,04012084,02691156","biplane,propeller plane,airplane,aeroplane,plane","0.0\,0.0\,1.0","0.0\,1.0\,0.0",1903 Wright Flyer,
3dw.b2bb5a56b3d805b298b8c800ae001b66,"02842573,04012084,02691156","biplane,propeller plane,airplane,aeroplane,plane","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Fiat CR42 Falco,
3dw.445404a75a0ba2ab1fc43d5b32fa230f,"03174079,02691156","delta wing,airplane,aeroplane,plane","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",A-1 Aardvark III,
3dw.5a37bc42a52130a18f52dc705c3109b9,"03174079,03335030,02867715","delta wing,fighter,fighter aircraft,attack aircraft,bomber","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",Aircraft - Lockheed TF-104G „Starfighter“,
3dw.69a46dafabb616191f9b3085a256a338,"03174079,03335030,03595860","delta wing,fighter,fighter aircraft,attack aircraft,jet,jet plane,jet-propelled plane","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Hurricane,
3dw.647e76622faa22b626b85a24a73a298a,"03174079,03335030","delta wing,fighter,fighter aircraft,attack aircraft","0.0\,0.0\,1.0","-1.0\,0.0\,0.0","Saab JAS 2100N ""Super Talon""",
3dw.1a6ad7a24bb89733f412783097373bdc,"03174079,03335030","delta wing,fighter,fighter aircraft,attack aircraft","0.0\,0.0\,1.0","0.0\,1.0\,0.0",F/A-18 Hornet,
3dw.24d4c063f7a361bacbc6ff5546f4ec42,"03174079,03335030,03595860","delta wing,fighter,fighter aircraft,attack aircraft,jet,jet plane,jet-propelled plane","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",F16,
3dw.4d2d87e61a18760ff64801ad2940cdd5,"03174079,03335030","delta wing,fighter,fighter aircraft,attack aircraft","0.0\,0.0\,0.9999999","-0.9999999\,0.0\,0.0",MIRAGE 2000,
3dw.4bd5f77521e76e6a2e690fa6dfd5d610,"03174079,03335030","delta wing,fighter,fighter aircraft,attack aircraft","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Chengdu J-20,
3dw.150fd58e55111034761c6d3861a25da2,"03174079,02691156","delta wing,airplane,aeroplane,plane","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Explorer 1 Shuttle Concept,
3dw.3adbafd59a34d393eccd82bb51193a7f,"03174079,03335030,03595860","delta wing,fighter,fighter aircraft,attack aircraft,jet,jet plane,jet-propelled plane","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",F 16,
3dw.54711bb9127ddf7ef412783097373bdc,"03174079,03335030,03595860,02867715","delta wing,fighter,fighter aircraft,attack aircraft,jet,jet plane,jet-propelled plane,bomber","0.0\,0.0\,1.0","1.0\,0.0\,0.0",F-4 Phantom II,
3dw.562a94308f7bf09b8aa0062ef5480a6d,"03174079,03335030,02867715","delta wing,fighter,fighter aircraft,attack aircraft,bomber","0.0\,0.0\,0.9999999","0.0\,-0.9999999\,0.0",Sukhoi Su-34 „Fullback“,
3dw.4bf0b3df529d5093551df482db927edc,"03174079,02691156,03335030,03595860","delta wing,airplane,aeroplane,plane,fighter,fighter aircraft,attack aircraft,jet,jet plane,jet-propelled plane","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",F-22,
3dw.3948ac8a29ae42c761f027f2a55df6ea,"03174079,02691156,03335030,03595860","delta wing,airplane,aeroplane,plane,fighter,fighter aircraft,attack aircraft,jet,jet plane,jet-propelled plane","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",F-51 Blackhawk,
3dw.740e79be16a92efbf1f2e10bfa81e2b,"03174079,03335030","delta wing,fighter,fighter aircraft,attack aircraft","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Aircraft - Mikoyan MiG-29KUB „Fulcrum-D“,
3dw.22acc443fd007fce6e80138ae17d7d07,"03174079,03595860,20000002,02691156","delta wing,jet,jet plane,jet-propelled plane,transport airplane,airplane,aeroplane,plane","0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",Sukhoi Gulfstream S-21,
3dw.2d9a7863dcfb5663d208f79049825a82,"03174079,03335030","delta wing,fighter,fighter aircraft,attack aircraft","0.0\,0.0\,1.0","0.0\,1.0\,0.0",J-12,
3dw.75e9e2d6970f5ee71927c29d6faf370a,"03174079,03335030","delta wing,fighter,fighter aircraft,attack aircraft","0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",fighter,
