fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.67e18db74dfcf7f418df0876cc6aa6ac,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Square Lamp,
3dw.7d097f4b38f0a8a65b6c7da997b0e5e3,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","-0.92383736\,0.3827852\,0.0",Table Lamp,
3dw.60500e6bc230e3f3bbe00b56d7315d73,03636649,lamp,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",lamp,
3dw.f021d7374cb40f0da2ee802ea6ed091,03636649,lamp,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Designer Lamp,
3dw.379b2a19deff9954f51f77a6d7299806,03636649,lamp,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0","lampe BERGERAC, Maisons du monde. Réf: 122606 prix:99€",
3dw.aa001d69c5b051591736c5c04ed41019,03636649,lamp,"0.0\,0.0\,1.0","0.70710677\,0.70710677\,0.0",Lamp,
3dw.611f9690f6eb4da79a6a8a8f3fa61f11,03636649,lamp,"0.0\,0.0\,1.0000001","-0.92376447\,-0.3829612\,0.0",Lamp (low polygon),
3dw.38c6b87674e80ee8515596bfc4f5c627,03636649,lamp,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",лампа,
3dw.368188e7a9b9e1d3c24c2251620b1cc4,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","0.70710677\,-0.70710677\,0.0",Desk lamp stained glass round,
3dw.381c2fb265c32cb093be5e169656ef71,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","0.70710677\,0.70710677\,0.0",Table lamp Mushroom shade,
3dw.d3ca8a5d2e8c8ba4a320e34dad7c78bd,03636649,lamp,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Table Lamp,
3dw.64f61c9c81e3eb7b8aaae3d020f5ddf8,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0000001","-0.7071067\,0.7071067\,0.0",Table Lamp B,
3dw.8304e6daccb18c2de3855de370260f05,03636649,lamp,"0.0\,0.0\,1.0000001","0.38235176\,-0.9240168\,0.0",Outdoor Garden Lamp Post,
3dw.82c10d98a1aa65e89730cb37c9a5f63b,03636649,lamp,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Arts and Crafts Lamp  Willie Sandry Designs,
3dw.18010f1e7133415290c2e24416edfe5b,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",LIRA grand table lamp,
3dw.bad7893ac164cc44a43934c3f4e340d5,03636649,lamp,"0.0\,0.0\,1.0","0.70710677\,0.70710677\,0.0",Asztali lámpa,
3dw.c4dcfcc8c434f13230584014222e685,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","-0.9239672\,0.38247186\,0.0",living room lamp,
3dw.5de6d462706587e9f0f9e9e64b6b41ce,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Light on a table,
3dw.904f90ab5c4d408b313c6de30934784,03636649,lamp,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Basic Lamp,
3dw.99f8c4a6b9ff1a2ab7f1f0dea571cede,03636649,lamp,"0.0\,0.0\,1.0","-0.39014906\,0.92075175\,0.0",lamp,
3dw.6068920e350f1fcef04bb0474a98ba2b,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",LAMPAN Table Lamp,
3dw.2d9224be8cc6fdaa1050b055aafa6fb8,03636649,lamp,"0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",Rick's Study Lamp,
3dw.55eea74e6f73173b49904d779af64a6e,03636649,lamp,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Desk lamp,
3dw.62f4efec7059e531ba5342d638d0c267,03636649,lamp,"0.0\,0.0\,1.0","0.38258404\,0.9239207\,0.0","abajur, lamp",
3dw.35b23397ce08256e847d4e46a1f9f05,03636649,lamp,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Lamp (Orange and Aqua),
3dw.5d265be0ec25af3a7f772a7ed7ffb61,03636649,lamp,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",LJUSÅS SALBO,
3dw.d06ab2779bb0b73b822a33e080d0e71c,03636649,lamp,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Crate and Barrel Asbury Lamp,
3dw.922902d623e5e5dee527210494d6783c,03636649,lamp,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Lamp - Lâmpada,
3dw.a4f257a3eb6c5c37f716a9f638b146ab,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","0.70710677\,-0.70710677\,0.0",End Table Lamp,
3dw.f40c7b19234b07c2c8687ff9b0b4e4ac,03636649,lamp,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Lamp,
3dw.b31c246d2341429f76c2a9de5c96f76,03636649,lamp,"0.0\,0.0\,1.0","0.70710677\,0.70710677\,0.0",lamp-lamba-lights-ışık,
3dw.2156df35753fc26c6e285dd101afcb51,03636649,lamp,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Victorian Post Lamp,
3dw.605ddd207eed0d81414aaa1b9210e59a,03636649,lamp,"0.0\,0.0\,1.0","-0.70710677\,-0.70710677\,0.0",Brass and Ceramic Touch Lamp,
3dw.1b79210962721517fcddd74ee6c69025,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Table Lamp Leds C4 GLADIS,
3dw.872407329ce09557bced73c51e99f8b2,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","0.0\,1.0\,0.0",Ceramic Table Lamp,
3dw.3edde0735bdd2aeec8bd09a8ecef3d42,03636649,lamp,"0.0\,0.0\,1.0","-0.70710677\,0.70710677\,0.0",Spiral traditional lamp,
3dw.6a977967aedbb60048b9747b6b395fc5,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",A Lamp,
3dw.c28d9f943fbf806ca0f23466c3c25e2e,03636649,lamp,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Lamp Stained Glass,
3dw.ce879c871fe2015b4cbf9a02e3342127,03636649,lamp,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Table Lamp,
3dw.6bb38bc6fdb6adc359c5c7ba83ec931a,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","1.0\,0.0\,0.0",Small Table Lamp,
3dw.42cd4d8cfa141d4d374110224c1c4eb0,03636649,lamp,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Lamp,
3dw.aa765d04e997e36a1742918a871fc8cf,03636649,lamp,"0.0\,0.0\,1.0000001","-1.0000001\,0.0\,0.0",Stand Lamp Old Style,
3dw.67f6c0f40fc9216e8aaae3d020f5ddf8,03636649,lamp,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Table Lamp A,
3dw.9534d5751fd1ed574cc30865d6337b9c,03636649,lamp,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Lamp_BAK,
3dw.98636fb562413a10dd999d2409f5212c,03636649,lamp,"0.0\,0.0\,1.0","0.7071067\,0.7071067\,0.0",Cast Iron Lamp,
3dw.7293f886dfe144f3496d07587574cede,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Morgan Table Lamp,
3dw.52e15c498d33748d53227dcd0d547ba6,03636649,lamp,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Table Lamp,
3dw.c52af321a31d28a2e95e8a5faf311c2,03636649,lamp,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Desk lamp,
3dw.3fb39b80530c18842417a6b5541e7395,03636649,lamp,"0.0\,0.0\,1.0","-1.0\,0.0\,0.0",LAMP,
3dw.176b4495ed006475bbf899459f3f71bb,03636649,lamp,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Mounted Lamp,
3dw.6c33f42a0f97360143dbb6421d614c0d,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Abajur Weiss - ARTEFACTO,
3dw.4c3a0886647ae06a6ecf9e4734c75a01,03636649,lamp,"0.0\,0.0\,1.0","-0.7071067\,-0.7071067\,0.0",lampara panda,
3dw.2a9cc4404bf738302a278ff7f085c260,03636649,lamp,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Tischlampe,
3dw.e4d3e153ce7f9904e76bc197b3a3ffc0,03636649,lamp,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0","country kids lamp, abajur country infantil",
3dw.387429f609793f9dba5342d638d0c267,03636649,lamp,"0.0\,0.0\,1.0","0.0\,1.0\,0.0","abajur, lamp",
3dw.b5a223ea93f39c2c961b70a6f96df2a4,"03636649,04380533","lamp,table lamp","0.0\,0.0\,0.9999999","0.0\,0.9999999\,0.0",miss kay table lamp,
3dw.6dcbc7efc9369de386a5dcc6ebde687f,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","0.38285187\,-0.9238097\,0.0",Desk lamp,
3dw.7c8d71334a6bbe8eb3d57d6094a92e4e,03636649,lamp,"0.0\,0.0\,1.0","1.0\,0.0\,0.0","Fun, funky lamp",
3dw.e474916f1ee1635e0bc0e32d71e297,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","0.0\,1.0\,0.0",arts and crafts lamp,
3dw.4524946bc53f31a92d5c7a0e60b0c525,03636649,lamp,"0.0\,0.0\,1.0","0.0\,-1.0\,0.0",Table Lamp,
3dw.d05b908d82722b5ab15194162f658e87,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",tiffany lamp,
3dw.9b0c6f3ee4a7965644b289cb940133b8,03636649,lamp,"0.0\,0.0\,1.0000001","0.0\,-1.0000001\,0.0",LAMPARA,
3dw.58588e4f7c57007e11bd92e9690e7fc2,03636649,lamp,"0.0\,0.0\,1.0000001","1.0000001\,0.0\,0.0",Table Lamp,
3dw.a34db84654a9685f54386f3e4b944407,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",table lamp台灯,
3dw.4b7ba911d5504501b320860840f0eeef,03636649,lamp,"0.0\,0.0\,1.0","0.0\,1.0\,0.0",Light - Outside,
3dw.1d198eb08540837be9bd6b804c8484dd,03636649,lamp,"0.0\,0.0\,1.0","1.0\,0.0\,0.0",Desk Lamp,
3dw.382e40ed472250924f3443b22038d340,"03636649,04380533","lamp,table lamp","0.0\,0.0\,1.0","-1.0\,0.0\,0.0",Cosy in white by Muuto - small - designed by Harri Koskinen,
