fullId,wnsynset,wnlemmas,up,front,name,tags
3dw.e3f45b5945315a939526648647837830,03467517,guitar,"0.9284767\,0.3713907\,0.0","0.0\,0.0\,1.0000001",ESP EXPLORER,
3dw.49be6209142d8d1bd12eaca0749d01ab,03467517,guitar,"0.0\,1.0000001\,0.0","0.0\,0.0\,1.0000001",Fender Precision Bass,
3dw.10b65379796e96091c86d29189611a06,03467517,guitar,"1.0\,0.0\,0.0","0.0\,0.0\,1.0",1957 Fender Stratocaster,
3dw.a2a57079224183faffb3fd15b3de82ca,03467517,guitar,"0.0\,-1.0\,0.0","0.0\,0.0\,1.0",Gibson Les Paul,
3dw.821316d050fb993b1dcb4e3497cb68d4,03467517,guitar,"0.0\,1.0000001\,0.0","0.0\,0.0\,1.0000001",guitar,
3dw.7175e8671bc22afea937a742b4b0dc33,"03467517,02676566","guitar,acoustic guitar","0.0\,1.0\,0.0","0.0\,0.0\,1.0",Acoustic Guitar,
3dw.5f24e8a1b07665a7e546539ff7b98351,03467517,guitar,"-1.0\,0.0\,0.0","0.0\,0.0\,1.0",bass guitar,
3dw.4dd3b42e67a19210925e0edb2365fb11,03467517,guitar,"0.3869525\,0.92209965\,0.0","0.0\,0.0\,1.0",Pirate Theme Electric Guitar.. Arrrrg!!!!,
3dw.23d3e315f1364475be98a7e88127164e,03467517,guitar,"0.0\,1.0\,0.0","0.0\,0.0\,1.0",Guitarra Acustica,
3dw.bf038654db326b819f585e02b4e871f9,03467517,guitar,"-1.0000001\,0.0\,0.0","0.0\,0.0\,1.0000001",Guitar,
3dw.78704c7d77e34b803283ea69e022bdc8,03467517,guitar,"-0.3824908\,0.92395926\,0.0","0.0\,0.0\,1.0",Black Fender Precision Bass,
3dw.cebf1d6e25e40224eb86f11fe2a7a388,03467517,guitar,"0.0\,1.0\,0.0","0.0\,0.0\,1.0",Bass Guitar Fame MM400,
3dw.d7e1b36ab46e2d9130f83c7e8a7d80c9,03467517,guitar,"0.0\,1.0000001\,0.0","0.0\,0.0\,1.0000001",Gibson Les Paul 1958 Slash Tribute,
3dw.4e73161a7ec1b50e4616d9b0c69933ac,"03467517,02676566","guitar,acoustic guitar","1.0\,0.0\,0.0","0.0\,0.0\,1.0",Gibson Acoustic Guitar,
3dw.3a234019cd1da956fd3e16c646c7a0a1,03467517,guitar,"1.0000001\,0.0\,0.0","0.0\,0.0\,1.0000001",guitar,
3dw.2a5254c39a3ada8ab7f9d2da6fc61cf,"03467517,02676566","guitar,acoustic guitar","0.0\,1.0\,0.0","0.0\,0.0\,1.0",Alhambra Acoustic Guitar,
3dw.c553d5d6a458401c8792f38f9bbb6676,"03467517,02676566","guitar,acoustic guitar","0.0\,1.0\,0.0","0.0\,0.0\,1.0",Acoustic Guitar - Seagull,
3dw.6734fc1b08d9572d372fd8fa16ad068d,03467517,guitar,"1.0000001\,0.0\,0.0","0.0\,0.0\,1.0000001",pete wentz bass guitar. squier affinity custom precision bass,
3dw.5dd9e0c35898183bfbeef84a1ff2df7f,03467517,guitar,"0.0\,1.0\,0.0","0.0\,0.0\,1.0",Guitar,
3dw.65c02d42310072893ad5c8c907218ae5,03467517,guitar,"0.0\,1.0\,0.0","0.0\,0.0\,1.0",guitar,
